transaction_id,bill_date,store_id,customer_id,product_id,supplier_id,channel,quantity,mrp,discount_pct,discount_amount,sale_price,total_sale_amount,total_cost,gross_profit,gross_margin_pct,payment_mode,is_festive_period,festival_name,return_flag,date_id
TXN00034564,2024-10-12,STR01155,CUS07825,PRD00086,SUP158,App,1,₹255.00,1.80%,₹4.59,₹250.41,₹250.41,₹200.25,₹50.16,20.03%,Cash,Yes,Dussehra,No,20241012
TXN00034565,2025-03-31,STR01068,CUS15155,PRD00926,SUP121,In-Store,1,₹69.00,9.98%,₹6.89,₹62.11,₹62.11,₹54.83,₹7.28,11.72%,Credit Card,No,,No,20250331
TXN00034566,2024-06-06,STR01453,CUS07498,PRD00595,SUP030,In-Store,3,₹119.00,5.74%,₹6.83,₹112.17,₹336.51,₹292.47,₹44.04,13.09%,Credit Card,No,,Yes,20240606
TXN00034567,2024-06-18,STR01117,CUS05164,PRD00738,SUP274,App,2,₹190.00,8.06%,₹15.31,₹174.69,₹349.38,₹281.30,₹68.08,19.49%,Cash,No,,No,20240618
TXN00034568,2025-01-27,STR01317,CUS09207,PRD01377,SUP094,In-Store,2,₹415.00,2.57%,₹10.67,₹404.33,₹808.66,₹585.62,₹223.04,27.58%,Cash,Yes,Republic Day Sale,No,20250127
TXN00034569,2024-11-17,STR01369,CUS10952,PRD01448,SUP068,App,1,₹65.00,0.68%,₹0.44,₹64.56,₹64.56,₹50.62,₹13.94,21.59%,Wallet,No,,Yes,20241117
TXN00034570,2025-03-23,STR01120,CUS11850,PRD01376,SUP173,In-Store,2,"₹1,020.00",14.68%,₹149.74,₹870.26,"₹1,740.52","₹1,561.30",₹179.22,10.30%,UPI,No,,No,20250323
TXN00034571,2024-01-20,STR01284,CUS06443,PRD00056,SUP095,In-Store,4,₹369.00,14.64%,₹54.02,₹314.98,"₹1,259.92","₹1,208.80",₹51.12,4.06%,Credit Card,No,,No,20240120
TXN00034572,2025-09-05,STR01402,CUS16318,PRD00796,SUP111,Phone-Order,4,₹99.00,2.19%,₹2.17,₹96.83,₹387.32,₹282.40,₹104.92,27.09%,Debit Card,No,,No,20250905
TXN00034573,2025-03-20,STR01365,CUS15804,PRD01549,SUP078,In-Store,1,₹365.00,3.64%,₹13.29,₹351.71,₹351.71,₹302.01,₹49.70,14.13%,Credit Card,No,,Yes,20250320
TXN00034574,2025-02-19,STR01337,CUS13169,PRD00188,SUP023,App,5,₹134.00,5.56%,₹7.45,₹126.55,₹632.75,₹451.15,₹181.60,28.70%,Net Banking,No,,No,20250219
TXN00034575,2025-12-21,STR01153,CUS06655,PRD01886,SUP277,In-Store,3,₹210.00,10.29%,₹21.61,₹188.39,₹565.17,₹515.52,₹49.65,8.78%,Wallet,Yes,Christmas,No,20251221
TXN00034576,2024-05-25,STR01203,CUS17719,PRD00742,SUP218,In-Store,5,₹80.00,0.11%,₹0.09,₹79.91,₹399.55,₹324.15,₹75.40,18.87%,Credit Card,No,,No,20240525
TXN00034577,2024-08-18,STR01051,CUS00419,PRD01259,SUP107,In-Store,5,₹190.00,12.72%,₹24.17,₹165.83,₹829.15,₹618.30,₹210.85,25.43%,UPI,No,,No,20240818
TXN00034578,2025-10-07,STR01130,CUS00416,PRD01607,SUP005,In-Store,2,₹54.00,4.83%,₹2.61,₹51.39,₹102.78,₹80.62,₹22.16,21.56%,UPI,No,,No,20251007
TXN00034579,2024-08-05,STR01392,CUS07716,PRD00004,SUP032,In-Store,1,₹49.00,15.52%,₹7.60,₹41.40,₹41.40,₹33.94,₹7.46,18.02%,Cash,No,,Yes,20240805
TXN00034580,2025-10-12,STR01390,CUS19422,PRD01879,SUP110,Online,3,₹269.00,11.20%,₹30.13,₹238.87,₹716.61,₹699.03,₹17.58,2.45%,Net Banking,Yes,Dussehra,Yes,20251012
TXN00034581,2024-09-16,STR01198,CUS12992,PRD01774,SUP231,In-Store,1,₹60.00,11.09%,₹6.65,₹53.35,₹53.35,₹45.39,₹7.96,14.92%,UPI,No,,No,20240916
TXN00034582,2025-09-17,STR01273,CUS13754,PRD00748,SUP067,In-Store,4,₹80.00,,,₹80.00,₹320.00,₹259.16,₹60.84,19.01%,Debit Card,No,,No,20250917
TXN00034583,2024-10-05,STR01100,CUS03215,PRD01331,SUP127,Online,3,₹80.00,7.49%,₹5.99,₹74.01,₹222.03,₹172.80,₹49.23,22.17%,Wallet,No,,No,20241005
TXN00034584,2024-07-02,STR01275,CUS00370,PRD00808,SUP081,Online,3,₹75.00,2.15%,₹1.61,₹73.39,₹220.17,₹158.52,₹61.65,28.00%,Debit Card,No,,Yes,20240702
TXN00034585,2025-07-31,STR01252,CUS06429,PRD01665,SUP233,In-Store,5,₹75.00,21.63%,₹16.22,₹58.78,₹293.90,₹288.00,₹5.90,2.01%,Wallet,No,,No,20250731
TXN00034586,2025-05-07,STR01466,CUS08432,PRD01380,SUP164,In-Store,1,₹150.00,6.12%,₹9.18,₹140.82,₹140.82,₹107.91,₹32.91,23.37%,Cash,No,,No,20250507
TXN00034587,2025-05-01,STR01256,CUS13774,PRD00207,SUP141,In-Store,4,₹170.00,9.49%,₹16.13,₹153.87,₹615.48,₹524.32,₹91.16,14.81%,Credit Card,No,,No,20250501
TXN00034588,2024-08-15,STR01424,CUS19951,PRD00417,SUP094,In-Store,3,₹34.00,3.55%,₹1.21,₹32.79,₹98.37,₹84.66,₹13.71,13.94%,Debit Card,Yes,Independence Day Sale,Yes,20240815
TXN00034589,2025-03-23,STR01407,CUS09265,PRD00876,SUP143,Online,1,₹330.00,21.77%,₹71.84,₹258.16,₹258.16,₹236.89,₹21.27,8.24%,UPI,No,,No,20250323
TXN00034590,2024-12-20,STR01181,CUS19304,PRD01871,SUP270,App,4,₹55.00,7.47%,₹4.11,₹50.89,₹203.56,₹154.08,₹49.48,24.31%,Debit Card,Yes,Christmas,No,20241220
TXN00034591,2025-05-07,STR01055,CUS01571,PRD00581,SUP192,In-Store,1,₹99.00,14.49%,₹14.35,₹84.65,₹84.65,₹74.87,₹9.78,11.55%,UPI,No,,Yes,20250507
TXN00034592,2025-10-26,STR01179,CUS06017,PRD01854,SUP078,Online,1,₹190.00,4.15%,₹7.89,₹182.11,₹182.11,₹145.55,₹36.56,20.08%,Credit Card,Yes,Diwali,No,20251026
TXN00034593,2024-09-20,STR01264,CUS07463,PRD01876,SUP161,Phone-Order,1,₹29.00,10.87%,₹3.15,₹25.85,₹25.85,₹19.74,₹6.11,23.64%,UPI,No,,No,20240920
TXN00034594,2024-08-23,STR01303,CUS06945,PRD00185,SUP202,In-Store,4,₹200.00,28.21%,₹56.42,₹143.58,₹574.32,₹589.16,-₹14.84,-2.58%,Cash,No,,No,20240823
TXN00034595,2025-02-16,STR01298,CUS13703,PRD00703,SUP193,Online,3,₹300.00,12.57%,₹37.71,₹262.29,₹786.87,₹612.33,₹174.54,22.18%,Cash,No,,No,20250216
TXN00034596,2024-03-12,STR01261,CUS16815,PRD01606,SUP135,In-Store,3,₹684.00,4.23%,₹28.93,₹655.07,"₹1,965.21","₹1,557.99",₹407.22,20.72%,UPI,Yes,Holi,No,20240312
TXN00034597,2025-12-04,STR01088,CUS09268,PRD01791,SUP248,App,3,₹230.00,5.82%,₹13.39,₹216.61,₹649.83,₹535.02,₹114.81,17.67%,Net Banking,No,,No,20251204
TXN00034598,2024-08-01,STR01306,CUS11267,PRD01663,SUP213,Online,3,₹564.00,7.22%,₹40.72,₹523.28,"₹1,569.84","₹1,462.50",₹107.34,6.84%,UPI,No,,No,20240801
TXN00034599,2024-11-21,STR01208,CUS09093,PRD01410,SUP270,Online,4,₹194.00,6.81%,₹13.21,₹180.79,₹723.16,₹670.44,₹52.72,7.29%,Cash,No,,No,20241121
TXN00034600,2025-09-18,STR01261,CUS15294,PRD01659,SUP289,Online,1,₹275.00,5.17%,₹14.22,₹260.78,₹260.78,₹188.53,₹72.25,27.71%,Cash,No,,No,20250918
TXN00034601,2024-07-12,STR01320,CUS10332,PRD01865,SUP067,In-Store,5,₹35.00,7.88%,₹2.76,₹32.24,₹161.20,₹151.75,₹9.45,5.86%,Credit Card,No,,No,20240712
TXN00034602,2025-06-20,STR01322,CUS03614,PRD01793,SUP062,Online,2,₹130.00,6.23%,₹8.10,₹121.90,₹243.80,₹227.74,₹16.06,6.59%,Credit Card,No,,No,20250620
TXN00034603,2024-03-20,STR01111,CUS08614,PRD01603,SUP053,Online,2,₹54.00,35.31%,₹19.07,₹34.93,₹69.86,₹93.26,-₹23.40,-33.50%,Cash,No,,No,20240320
TXN00034604,2024-12-04,STR01451,CUS19199,PRD01184,SUP081,In-Store,5,₹10.00,6.06%,₹0.61,₹9.39,₹46.95,₹42.50,₹4.45,9.48%,Cash,No,,No,20241204
TXN00034605,2025-12-13,STR01104,CUS01263,PRD01099,SUP009,In-Store,5,₹960.00,0.54%,₹5.18,₹954.82,"₹4,774.10","₹3,725.10","₹1,049.00",21.97%,UPI,No,,No,20251213
TXN00034606,2024-06-07,STR01117,CUS13231,PRD00695,SUP084,In-Store,5,₹179.00,3.02%,₹5.41,₹173.59,₹867.95,₹604.85,₹263.10,30.31%,Cash,No,,No,20240607
TXN00034607,2024-01-14,STR01072,CUS13126,PRD01002,SUP008,In-Store,3,₹60.00,4.75%,₹2.85,₹57.15,₹171.45,₹149.88,₹21.57,12.58%,UPI,No,,No,20240114
TXN00034608,2024-01-01,STR01474,CUS15418,PRD00749,SUP218,In-Store,5,₹770.00,7.27%,₹55.98,₹714.02,"₹3,570.10","₹3,074.90",₹495.20,13.87%,Credit Card,No,,No,20240101
TXN00034609,2024-02-03,STR01245,CUS04820,PRD01407,SUP226,Online,3,₹235.00,7.71%,₹18.12,₹216.88,₹650.64,₹607.26,₹43.38,6.67%,Credit Card,No,,No,20240203
TXN00034610,2025-03-13,STR01064,CUS09079,PRD00536,SUP023,In-Store,5,₹330.00,23.41%,₹77.25,₹252.75,"₹1,263.75","₹1,387.05",-₹123.30,-9.76%,Debit Card,Yes,Holi,No,20250313
TXN00034611,2025-05-04,STR01208,CUS19107,PRD00790,SUP296,Phone-Order,1,₹349.00,7.01%,₹24.46,₹324.54,₹324.54,₹250.65,₹73.89,22.77%,Credit Card,No,,No,20250504
TXN00034612,2025-09-24,STR01075,CUS11992,PRD00494,SUP123,In-Store,1,₹360.00,4.03%,₹14.51,₹345.49,₹345.49,₹256.76,₹88.73,25.68%,Credit Card,No,,No,20250924
TXN00034613,2025-05-03,STR01110,CUS14907,PRD00129,SUP077,App,1,₹170.00,7.08%,₹12.04,₹157.96,₹157.96,₹123.61,₹34.35,21.75%,UPI,No,,No,20250503
TXN00034614,2025-01-30,STR01374,CUS02916,PRD01599,SUP178,In-Store,2,₹70.00,2.41%,₹1.69,₹68.31,₹136.62,₹110.32,₹26.30,19.25%,Wallet,No,,Yes,20250130
TXN00034615,2025-05-20,STR01494,CUS06576,PRD01211,SUP158,In-Store,2,₹79.00,17.43%,₹13.77,₹65.23,₹130.46,₹130.88,-₹0.42,-0.32%,Credit Card,No,,No,20250520
TXN00034616,2024-07-22,STR01203,CUS06245,PRD00266,SUP036,In-Store,4,₹185.00,18.37%,₹33.98,₹151.02,₹604.08,₹504.32,₹99.76,16.51%,UPI,No,,No,20240722
TXN00034617,2024-11-07,STR01124,CUS14585,PRD00252,SUP138,Online,1,₹45.00,6.72%,₹3.02,₹41.98,₹41.98,₹39.04,₹2.94,7.00%,Debit Card,No,,No,20241107
TXN00034618,2024-04-22,STR01448,CUS04577,PRD01213,SUP207,Online,4,₹319.00,2.61%,₹8.33,₹310.67,"₹1,242.68",₹916.20,₹326.48,26.27%,Cash,No,,No,20240422
TXN00034619,2024-07-17,STR01047,CUS18982,PRD01747,SUP064,App,4,₹250.00,7.92%,₹19.80,₹230.20,₹920.80,₹796.84,₹123.96,13.46%,UPI,No,,No,20240717
TXN00034620,2024-03-21,STR01391,CUS12466,PRD00164,SUP176,In-Store,5,₹305.00,7.66%,₹23.36,₹281.64,"₹1,408.20","₹1,071.50",₹336.70,23.91%,Debit Card,No,,No,20240321
TXN00034621,2024-08-01,STR01129,CUS15270,PRD01185,SUP041,In-Store,4,₹80.00,6.81%,₹5.45,₹74.55,₹298.20,₹210.44,₹87.76,29.43%,UPI,No,,No,20240801
TXN00034622,2025-05-25,STR01338,CUS05416,PRD00282,SUP262,In-Store,3,₹64.00,1.61%,₹1.03,₹62.97,₹188.91,₹163.83,₹25.08,13.28%,Credit Card,No,,No,20250525
TXN00034623,2025-08-02,STR01448,CUS19752,PRD01944,SUP186,In-Store,4,₹534.00,2.79%,₹14.90,₹519.10,"₹2,076.40","₹1,842.48",₹233.92,11.27%,UPI,No,,No,20250802
TXN00034624,2025-02-12,STR01486,CUS17573,PRD00466,SUP049,In-Store,4,₹295.00,9.00%,₹26.55,₹268.45,"₹1,073.80",₹847.56,₹226.24,21.07%,UPI,No,,No,20250212
TXN00034625,2024-12-22,STR01016,CUS04307,PRD01416,SUP148,In-Store,4,₹314.00,1.41%,₹4.43,₹309.57,"₹1,238.28",₹967.00,₹271.28,21.91%,Cash,Yes,Christmas,No,20241222
TXN00034626,2025-01-15,STR01441,CUS10808,PRD00611,SUP260,Phone-Order,2,₹140.00,1.53%,₹2.14,₹137.86,₹275.72,₹203.98,₹71.74,26.02%,UPI,No,,No,20250115
TXN00034627,2025-07-26,STR01339,CUS15198,PRD01498,SUP268,In-Store,3,₹84.00,18.33%,₹15.40,₹68.60,₹205.80,₹208.92,-₹3.12,-1.52%,Credit Card,No,,No,20250726
TXN00034628,2025-01-07,STR01392,CUS18209,PRD00418,SUP181,In-Store,4,₹125.00,4.60%,₹5.75,₹119.25,₹477.00,₹353.32,₹123.68,25.93%,UPI,No,,No,20250107
TXN00034629,2024-11-01,STR01140,CUS13115,PRD00910,SUP167,In-Store,4,₹350.00,7.71%,₹26.99,₹323.01,"₹1,292.04",₹981.48,₹310.56,24.04%,Wallet,Yes,Diwali,No,20241101
TXN00034630,2025-04-07,STR01155,CUS07692,PRD00763,SUP019,App,1,₹155.00,6.05%,₹9.38,₹145.62,₹145.62,₹127.82,₹17.80,12.22%,UPI,Yes,Eid,No,20250407
TXN00034631,2025-01-16,STR01106,CUS18445,PRD00678,SUP018,App,1,₹849.00,3.73%,₹31.67,₹817.33,₹817.33,₹692.81,₹124.52,15.23%,Net Banking,No,,No,20250116
TXN00034632,2025-02-18,STR01150,CUS17698,PRD01837,SUP187,In-Store,2,₹120.00,1.48%,₹1.78,₹118.22,₹236.44,₹197.32,₹39.12,16.55%,UPI,No,,No,20250218
TXN00034633,2024-05-09,STR01182,CUS03085,PRD01596,SUP165,In-Store,1,₹145.00,13.63%,₹19.76,₹125.24,₹125.24,₹112.61,₹12.63,10.08%,UPI,No,,No,20240509
TXN00034634,2025-03-19,STR01387,CUS18054,PRD00660,SUP099,App,5,₹89.00,7.88%,₹7.01,₹81.99,₹409.95,₹377.85,₹32.10,7.83%,Debit Card,No,,No,20250319
TXN00034635,2025-11-15,STR01134,CUS14089,PRD00692,SUP131,App,4,₹194.00,0.52%,₹1.01,₹192.99,₹771.96,₹629.52,₹142.44,18.45%,UPI,No,,No,20251115
TXN00034636,2024-03-25,STR01262,CUS06301,PRD00009,SUP127,In-Store,2,₹84.00,4.66%,₹3.91,₹80.09,₹160.18,₹109.82,₹50.36,31.44%,Debit Card,No,,No,20240325
TXN00034637,2024-09-12,STR01210,CUS11417,PRD00759,SUP241,App,3,₹90.00,21.69%,₹19.52,₹70.48,₹211.44,₹189.90,₹21.54,10.19%,UPI,No,,No,20240912
TXN00034638,2025-06-16,STR01378,CUS14314,PRD01641,SUP249,App,5,₹65.00,6.53%,₹4.24,₹60.76,₹303.80,₹283.45,₹20.35,6.70%,Cash,No,,No,20250616
TXN00034639,2025-04-05,STR01194,CUS08266,PRD00091,SUP229,App,1,₹115.00,4.48%,₹5.15,₹109.85,₹109.85,₹82.85,₹27.00,24.58%,Net Banking,Yes,Eid,No,20250405
TXN00034640,2025-10-21,STR01343,CUS13216,PRD00848,SUP103,In-Store,4,₹635.00,3.97%,₹25.21,₹609.79,"₹2,439.16","₹1,854.68",₹584.48,23.96%,Cash,No,,No,20251021
TXN00034641,2024-03-22,STR01362,CUS04088,PRD00718,SUP265,Phone-Order,4,"₹2,280.00",2.07%,₹47.20,"₹2,232.80","₹8,931.20","₹7,419.68","₹1,511.52",16.92%,Cash,No,,No,20240322
TXN00034642,2025-02-08,STR01487,CUS17545,PRD01212,SUP225,Online,1,₹265.00,3.08%,₹8.16,₹256.84,₹256.84,₹198.36,₹58.48,22.77%,UPI,No,,No,20250208
TXN00034643,2024-04-24,STR01196,CUS13816,PRD01794,SUP275,Online,3,₹195.00,0.72%,₹1.40,₹193.60,₹580.80,₹438.72,₹142.08,24.46%,Cash,No,,Yes,20240424
TXN00034644,2025-12-28,STR01245,CUS03745,PRD01778,SUP089,In-Store,3,₹10.00,4.62%,₹0.46,₹9.54,₹28.62,₹21.09,₹7.53,26.31%,Debit Card,Yes,Christmas,No,20251228
TXN00034645,2025-08-30,STR01152,CUS08136,PRD00605,SUP292,In-Store,3,₹90.00,1.65%,₹1.49,₹88.51,₹265.53,₹181.47,₹84.06,31.66%,UPI,No,,No,20250830
TXN00034646,2024-08-09,STR01157,CUS04453,PRD00183,SUP047,In-Store,5,₹139.00,0.99%,₹1.38,₹137.62,₹688.10,₹460.40,₹227.70,33.09%,Wallet,No,,No,20240809
TXN00034647,2025-10-20,STR01128,CUS05233,PRD01832,SUP084,App,5,₹69.00,2.17%,₹1.50,₹67.50,₹337.50,₹247.75,₹89.75,26.59%,UPI,No,,No,20251020
TXN00034648,2024-03-15,STR01487,CUS00082,PRD00320,SUP206,Online,3,₹69.00,6.99%,₹4.82,₹64.18,₹192.54,₹171.15,₹21.39,11.11%,Net Banking,Yes,Holi,No,20240315
TXN00034649,2025-05-26,STR01069,CUS00450,PRD00602,SUP199,In-Store,2,₹115.00,4.94%,₹5.68,₹109.32,₹218.64,₹198.96,₹19.68,9.00%,UPI,No,,Yes,20250526
TXN00034650,2025-07-16,STR01441,CUS14077,PRD00440,SUP109,In-Store,3,₹100.00,4.98%,₹4.98,₹95.02,₹285.06,₹224.58,₹60.48,21.22%,Debit Card,No,,No,20250716
TXN00034651,2024-05-18,STR01151,CUS03087,PRD01415,SUP058,In-Store,3,₹44.00,2.13%,₹0.94,₹43.06,₹129.18,₹112.92,₹16.26,12.59%,UPI,No,,No,20240518
TXN00034652,2025-03-09,STR01413,CUS09147,PRD00837,SUP286,In-Store,4,₹694.00,3.60%,₹24.98,₹669.02,"₹2,676.08","₹1,835.92",₹840.16,31.40%,Credit Card,Yes,Holi,No,20250309
TXN00034653,2024-02-29,STR01217,CUS15245,PRD01476,SUP223,App,1,₹85.00,10.14%,₹8.62,₹76.38,₹76.38,₹68.10,₹8.28,10.84%,Wallet,No,,Yes,20240229
TXN00034654,2025-04-23,STR01081,CUS10121,PRD00040,SUP147,In-Store,4,₹54.00,1.90%,₹1.03,₹52.97,₹211.88,₹173.80,₹38.08,17.97%,Net Banking,No,,No,20250423
TXN00034655,2024-11-21,STR01430,CUS12608,PRD00398,SUP011,In-Store,2,₹80.00,12.46%,₹9.97,₹70.03,₹140.06,₹113.22,₹26.84,19.16%,UPI,No,,No,20241121
TXN00034656,2025-07-13,STR01120,CUS05912,PRD00421,SUP292,In-Store,2,₹220.00,3.78%,₹8.32,₹211.68,₹423.36,₹317.72,₹105.64,24.95%,Cash,No,,No,20250713
TXN00034657,2025-03-05,STR01423,CUS17423,PRD00757,SUP186,In-Store,2,₹115.00,1.60%,₹1.84,₹113.16,₹226.32,₹156.14,₹70.18,31.01%,Credit Card,No,,No,20250305
TXN00034658,2025-01-04,STR01244,CUS19878,PRD00870,SUP046,Online,2,₹90.00,25.78%,₹23.20,₹66.80,₹133.60,₹129.36,₹4.24,3.17%,Debit Card,No,,No,20250104
TXN00034659,2025-02-15,STR01419,CUS06113,PRD00757,SUP247,In-Store,4,₹115.00,7.67%,₹8.82,₹106.18,₹424.72,₹312.28,₹112.44,26.47%,Cash,No,,No,20250215
TXN00034660,2024-04-03,STR01352,CUS05646,PRD01377,SUP259,In-Store,2,₹415.00,23.49%,₹97.48,₹317.52,₹635.04,₹585.62,₹49.42,7.78%,UPI,No,,No,20240403
TXN00034661,2024-04-06,STR01312,CUS13998,PRD01402,SUP128,In-Store,5,₹25.00,14.47%,₹3.62,₹21.38,₹106.90,₹106.20,₹0.70,0.65%,Cash,Yes,Eid,No,20240406
TXN00034662,2025-05-12,STR01179,CUS15667,PRD00585,SUP132,Online,2,₹54.00,9.31%,₹5.03,₹48.97,₹97.94,₹94.48,₹3.46,3.53%,Cash,No,,No,20250512
TXN00034663,2025-08-09,STR01427,CUS03979,PRD01153,SUP128,Online,5,₹329.00,11.39%,₹37.47,₹291.53,"₹1,457.65","₹1,105.40",₹352.25,24.17%,Cash,No,,No,20250809
TXN00034664,2025-07-12,STR01159,CUS03536,PRD00287,SUP015,In-Store,5,₹50.00,4.15%,₹2.08,₹47.92,₹239.60,₹201.70,₹37.90,15.82%,UPI,No,,No,20250712
TXN00034665,2024-10-14,STR01013,CUS00772,PRD01294,SUP005,In-Store,3,₹205.00,5.48%,₹11.23,₹193.77,₹581.31,₹426.99,₹154.32,26.55%,Cash,Yes,Dussehra,No,20241014
TXN00034666,2024-01-06,STR01137,CUS09728,PRD01029,SUP177,App,2,₹240.00,4.06%,₹9.74,₹230.26,₹460.52,₹401.84,₹58.68,12.74%,UPI,No,,No,20240106
TXN00034667,2025-09-11,STR01432,CUS13821,PRD00191,SUP236,In-Store,1,₹215.00,4.19%,₹9.01,₹205.99,₹205.99,₹158.54,₹47.45,23.04%,UPI,No,,No,20250911
TXN00034668,2024-03-02,STR01242,CUS05093,PRD00103,SUP166,Online,3,₹45.00,14.73%,₹6.63,₹38.37,₹115.11,₹101.43,₹13.68,11.88%,Cash,No,,No,20240302
TXN00034669,2024-12-22,STR01259,CUS06457,PRD00403,SUP100,In-Store,5,₹200.00,5.11%,₹10.22,₹189.78,₹948.90,₹695.00,₹253.90,26.76%,UPI,Yes,Christmas,No,20241222
TXN00034670,2024-02-11,STR01072,CUS18517,PRD01880,SUP020,In-Store,1,₹575.00,24.21%,₹139.21,₹435.79,₹435.79,₹455.30,-₹19.51,-4.48%,UPI,No,,No,20240211
TXN00034671,2025-09-29,STR01230,CUS12600,PRD00460,SUP208,App,4,₹124.00,4.84%,₹6.00,₹118.00,₹472.00,₹357.56,₹114.44,24.25%,UPI,No,,No,20250929
TXN00034672,2024-12-17,STR01058,CUS15808,PRD00267,SUP262,Online,1,₹490.00,23.30%,₹114.17,₹375.83,₹375.83,₹423.64,-₹47.81,-12.72%,UPI,No,,No,20241217
TXN00034673,2025-07-21,STR01290,CUS01423,PRD00977,SUP275,Phone-Order,2,₹119.00,2.83%,₹3.37,₹115.63,₹231.26,₹172.52,₹58.74,25.40%,UPI,No,,No,20250721
TXN00034674,2024-06-08,STR01216,CUS17323,PRD00722,SUP280,Online,4,₹55.00,1.41%,₹0.78,₹54.22,₹216.88,₹145.64,₹71.24,32.85%,Wallet,No,,No,20240608
TXN00034675,2025-06-20,STR01123,CUS01312,PRD01952,SUP014,In-Store,5,₹75.00,7.68%,₹5.76,₹69.24,₹346.20,₹312.75,₹33.45,9.66%,UPI,No,,No,20250620
TXN00034676,2025-06-19,STR01346,CUS03479,PRD00292,SUP292,In-Store,4,₹100.00,0.63%,₹0.63,₹99.37,₹397.48,₹341.88,₹55.60,13.99%,Credit Card,No,,No,20250619
TXN00034677,2024-03-05,STR01073,CUS03264,PRD00587,SUP142,In-Store,2,₹205.00,5.27%,₹10.80,₹194.20,₹388.40,₹287.76,₹100.64,25.91%,Wallet,No,,No,20240305
TXN00034678,2025-12-10,STR01288,CUS11167,PRD01266,SUP211,Online,1,₹299.00,9.17%,₹27.42,₹271.58,₹271.58,₹203.45,₹68.13,25.09%,Credit Card,No,,No,20251210
TXN00034679,2025-04-12,STR01494,CUS06974,PRD01947,SUP191,App,4,₹229.00,34.96%,₹80.06,₹148.94,₹595.76,₹687.36,-₹91.60,-15.38%,UPI,Yes,Eid,No,20250412
TXN00034680,2024-04-11,STR01384,CUS11654,PRD00799,SUP051,In-Store,2,₹35.00,4.76%,₹1.67,₹33.33,₹66.66,₹46.30,₹20.36,30.54%,Credit Card,Yes,Eid,No,20240411
TXN00034681,2025-08-12,STR01491,CUS16365,PRD00383,SUP240,In-Store,3,₹230.00,5.83%,₹13.41,₹216.59,₹649.77,₹580.02,₹69.75,10.73%,Cash,Yes,Independence Day Sale,No,20250812
TXN00034682,2024-02-12,STR01196,CUS12894,PRD01940,SUP028,Online,4,₹145.00,24.00%,₹34.80,₹110.20,₹440.80,₹404.00,₹36.80,8.35%,UPI,No,,No,20240212
TXN00034683,2025-10-30,STR01210,CUS11576,PRD00968,SUP267,In-Store,3,₹335.00,6.45%,₹21.61,₹313.39,₹940.17,₹689.76,₹250.41,26.63%,Cash,Yes,Diwali,No,20251030
TXN00034684,2025-06-28,STR01414,CUS07620,PRD00475,SUP291,Online,2,₹70.00,19.00%,₹13.30,₹56.70,₹113.40,₹115.26,-₹1.86,-1.64%,Cash,No,,No,20250628
TXN00034685,2025-03-05,STR01279,CUS07665,PRD01388,SUP160,In-Store,4,₹149.00,22.65%,₹33.75,₹115.25,₹461.00,₹417.68,₹43.32,9.40%,Cash,No,,No,20250305
TXN00034686,2024-11-15,STR01225,CUS04423,PRD01574,SUP104,In-Store,1,₹55.00,5.55%,₹3.05,₹51.95,₹51.95,₹42.57,₹9.38,18.06%,Cash,No,,No,20241115
TXN00034687,2025-06-06,STR01464,CUS12693,PRD00891,SUP033,Online,3,₹244.00,7.86%,₹19.18,₹224.82,₹674.46,₹507.93,₹166.53,24.69%,Debit Card,No,,No,20250606
TXN00034688,2024-05-07,STR01285,CUS13383,PRD01901,SUP052,In-Store,3,₹89.00,0.37%,₹0.33,₹88.67,₹266.01,₹189.78,₹76.23,28.66%,UPI,No,,No,20240507
TXN00034689,2025-04-23,STR01096,CUS05794,PRD00200,SUP131,Online,1,₹675.00,23.29%,₹157.21,₹517.79,₹517.79,₹505.26,₹12.53,2.42%,UPI,No,,No,20250423
TXN00034690,2024-07-02,STR01332,CUS02071,PRD01381,SUP017,In-Store,4,₹270.00,0.83%,₹2.24,₹267.76,"₹1,071.04",₹902.48,₹168.56,15.74%,Net Banking,No,,No,20240702
TXN00034691,2025-08-04,STR01246,CUS05449,PRD01806,SUP034,Online,1,₹170.00,2.57%,₹4.37,₹165.63,₹165.63,₹145.31,₹20.32,12.27%,Credit Card,No,,No,20250804
TXN00034692,2025-09-11,STR01483,CUS13079,PRD01749,SUP229,App,5,₹115.00,2.41%,₹2.77,₹112.23,₹561.15,₹412.75,₹148.40,26.45%,Cash,No,,No,20250911
TXN00034693,2025-11-24,STR01264,CUS15782,PRD01916,SUP065,App,4,₹250.00,11.49%,₹28.73,₹221.27,₹885.08,₹783.96,₹101.12,11.42%,Debit Card,No,,No,20251124
TXN00034694,2024-04-19,STR01282,CUS11898,PRD00971,SUP191,Online,5,₹200.00,1.72%,₹3.44,₹196.56,₹982.80,₹714.20,₹268.60,27.33%,Credit Card,No,,No,20240419
TXN00034695,2025-05-29,STR01292,CUS00516,PRD00729,SUP112,Online,2,₹59.00,6.30%,₹3.72,₹55.28,₹110.56,₹87.26,₹23.30,21.07%,Credit Card,No,,No,20250529
TXN00034696,2025-05-17,STR01376,CUS15238,PRD01292,SUP119,Online,2,₹174.00,2.27%,₹3.95,₹170.05,₹340.10,₹276.62,₹63.48,18.67%,Cash,No,,No,20250517
